idx;file_names;1;2;3;4;5;7;8;9;10;11;12;14;17;18;21;22;23;24;25;26;27;30;31;34;35;36;38;39;43;44;45;48;49;50;51;52;53;54;55;56;59;60;61;62;63;66;68;70;71;72;73;77;78;79;80;81;83;84;86;90;91;93;94;96;97;101;103;104;105;106;total_word;id_word;id_key;keyword;confident
3330;002554.16.2019w.txt;3;17;0;68;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;6;7;19;0;0;2;1;9;0;186;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.62
6147;004537.16.2020w.txt;27;50;0;7;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;7;0;0;0;0;0;0;0;0;1;1;0;0;0;1;6;0;185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.616666667
6158;004548.16.2020w.txt;24;46;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;2;0;0;0;1;6;0;185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.616666667
15337;011112.16.2019w.txt;0;0;0;0;0;6;0;0;0;0;20;0;0;0;2;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;185;0;18;6;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;52;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.616666667
15343;011115.16.2019w.txt;0;0;0;0;0;7;0;0;1;0;20;0;0;0;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;185;0;19;6;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;52;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.616666667
5742;004248.16.2020w.txt;39;76;0;2;0;1;0;0;0;0;0;0;0;0;2;0;4;0;0;0;2;0;0;0;0;0;0;0;0;8;15;0;0;0;0;10;0;184;0;2;0;0;0;0;0;0;0;0;0;0;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.613333333
10220;007439.16.2019w.txt;0;36;0;0;0;0;0;0;25;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;27;0;184;3;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.613333333
10221;007439.16.2019w_2.txt;0;36;0;0;0;0;0;0;25;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;27;0;184;3;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.613333333
10225;007441.16.2019w.txt;0;36;0;0;0;0;0;0;25;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;26;0;184;3;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.613333333
10226;007441.16.2019w_2.txt;0;36;0;0;0;0;0;0;25;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;26;0;184;3;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.613333333
10761;007826.16.2019w.txt;0;0;0;13;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;184;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;52;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.613333333
8308;006034.16.2019w.txt;0;0;0;4;0;0;0;0;1;0;0;0;0;0;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;44;183;0;0;0;0;3;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;4;0;183;45;1027;Pajak Masukan Pemanfaatan JKP Luar Daerah Pabean;0.61
3342;002561.16.2019w.txt;3;18;0;70;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;6;6;17;0;0;1;1;11;0;182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.606666667
