file_names,link,noput,absris,tahun
009858.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/76689,PUT-009858.16/2020/PP/M.XXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009859.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54239,PUT-009859.16/2019/PP/M.XIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009859.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/76690,PUT-009859.16/2020/PP/M.XXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009860.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54256,PUT-009860.16/2019/PP/M.XIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009860.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/76691,PUT-009860.16/2020/PP/M.XXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009860.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83122,PUT-009860.16/2021/PP/M.XIVB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009861.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54199,PUT-009861.16/2019/PP/M.XIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009861.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/76692,PUT-009861.16/2020/PP/M.XXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009862.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/55093,PUT-009862.16/2019/PP/M.XIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009862.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/78496,PUT-009862.16/2020/PP/M.XXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009863.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/55094,PUT-009863.16/2019/PP/M.XIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009863.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/78497,PUT-009863.16/2020/PP/M.XXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009864.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54257,PUT-009864.16/2019/PP/M.XIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009864.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/78498,PUT-009864.16/2020/PP/M.XXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009865.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54595,PUT-009865.16/2019/PP/M.XIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009865.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/78499,PUT-009865.16/2020/PP/M.XXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009866.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54200,PUT-009866.16/2019/PP/M.XIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009866.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/78500,PUT-009866.16/2020/PP/M.XXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009867.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/39585,PUT-009867.16/2018/PP/M.VIA Tahun 2019,PPN,2019.0
009867.16.2019w-.txt,,,,
009867.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53462,PUT-009867.16/2019/PP/lvl.VB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009867.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54987,PUT-009867.16/2019/PP/M.VB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009867.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/78501,PUT-009867.16/2020/PP/M.XXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009868.16.2019w-.txt,,,,
009868.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53463,PUT-009868.16/2019/PP/M.VB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009868.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54988,PUT-009868.16/2019/PP/M.VB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009868.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/78502,PUT-009868.16/2020/PP/M.XXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009869.16.2019w-.txt,,,,
009869.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53464,PUT-009869.16/2019/PP/M.VB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009869.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54989,PUT-009869.16/2019/PP/M.VB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009869.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/78503,PUT-009869.16/2020/PP/M.XXA Tahun 2022 ,Pajak Pertambahan Nilai (PPN),2022.0
009870.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54576,PUT-009870.16/2019/PP/M.XIllA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009871.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/55095,PUT-009871.16/2019/PP/M.XlIIA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009872.16.2019p-1w.txt,,,,
009872.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54544,PUT-009872.16/2019/PP/M.XIllA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009873.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54561,PUT-009873.16/2019/PP/M.XIIlA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009874.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71248,PUT-009874.16/2019/PP/M.IIIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009875.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71249,PUT-009875.16/2019/PP/M.IllB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009876.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71250,PUT-009876.16/2019/PP/M.IIIB Tahun 2021 ,Pajak Pertambahan Nilai (PPN),2021.0
009877.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71614,PUT-009877.16/2019/PP/M.IIIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009878.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71251,PUT-009878.16/2019/PP/M.IllB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009879.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71252,PUT-009879.16/2019/PP/M.IIIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009880.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71253,PUT-009880.16/2019/PP/M.IllB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009881.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71254,PUT-009881.16/2019/PP/M.IllB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009881.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84920,PUT-009881.16/2020/PP/M.IIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009882.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71255,PUT-009882.16/2019/PP/M.IIIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009882.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84921,PUT-009882.16/2020/PP/M.IIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009883.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71256,PUT-009883.16/2019/PP/M.IIIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009883.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84922,PUT-009883.16/2020/PP/M.IIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009884.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71615,PUT-009884.16/2019/PP/M.IIIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009885.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84924,PUT-009885.14/2020/PP/M.IIIB Tahun 2022,Pajak Penghasilan Pasal 25/29 Orang Pribadi ,2022.0
009886.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53653,PUT-009886.16/2019/PP/M.XVA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009886.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84925,PUT-009886.16/2020/PP/M.IIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009887.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53600,PUT-009887.16/2019/PP/lvl .XVA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009887.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84926,PUT-009887.16/2020/PP/M.IIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009888.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73180,PUT-009888.16/2018/PP /M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009888.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53565,PUT-009888.16/2019/PP/M.XVA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009888.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84927,PUT-009888.16/2020/PP/M.IIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009889.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53566,PUT-009889.16/2019/PP/M.XVA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009889.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84928,PUT-009889.16/2020/PP/M.IIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009890.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/51389,PUT-009890.16/2018/PP/M.IIA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009890.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53601,PUT-009890.16/2019/PP/M.XVA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009890.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84929,PUT-009890.16/2020/PP/M.IIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009891.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53602,PUT-009891.16/2019/PP/M.XVA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009891.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84930,PUT-009891.16/2020/PP/M.IIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009892.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/59665,PUT-009892.16/2018/PP/M.IllA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009892.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53603,"PUT-009892.16/2019/PP/M,XVA Tahun 2021",Pajak Pertambahan Nilai (PPN),2021.0
009892.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84931,PUT-009892.16/2020/PP/M.IIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009893.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50946,PUT-009893.16/2018/PP/M.XIVA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009893.16.2019_w.txt,,,,
009893.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84932,PUT-009893.16/2020/PP/M.IIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009894.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50945,PUT-009894.16/2018/PP/M.XIVA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009894.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53567,PUT-009894.16/2019/PP/M.XVA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009894.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84933,PUT-009894.16/2020/PP/M.IIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009895.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50944,PUT-009895.16/2018/PP /M.XIVA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009895.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53604,PUT-009895.16/2019/PP/M.XVA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009895.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84934,PUT-009895.16/2020/PP/M.IIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009896.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50943,PUT-009896.16/2018/PP /M.XIVA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009896.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53654,PUT-009896.16/2019/PP/M.XVA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009896.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/84935,PUT-009896.16/2020/PP/M.IIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009897.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50942,PUT-009897.16/2018/PP /M.XIVA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009897.16.2019_w.txt,,,,
009898.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50934,PUT-009898.16/2018/PP /M.XIVA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
"009899.16,2018w.txt",http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53829,PUT-009899.16/2018/PP/M.XllA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009900.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53811,PUT-009900.16/2018/PP/M.XllA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009901.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53896,PUT-009901.16/2018/PP/M.XIIA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009902.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53812,PUT-009902.16/2018/PP/M.XIIA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009902.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63154,PUT-009902.16/2020/PP/M.XIVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009903.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54031,PUT-009903.16/2018/PP/M.XIIA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009903.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63155,PUT-009903.16/2020/PP/M.XIVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009904.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63156,PUT-009904.16/2020/PP/M.XIVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009905.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53831,PUT-009905.16/2018/PP/M.XllA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009905.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63157,PUT-009905.16/2020/PP/M.XIVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009906.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54032,PUT-009906.16/2018/PP/M.XIIA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009906.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63158,PUT-009906.16/2020/PP/M.XIVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009907.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/53832,PuT-009907.16/2018/PP/M.XIIA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009907.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63159,PUT-009907.16/2020/PP/M.XIVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009908.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54033,PUT-009908.16/2018/PP/M.XllA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009908.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63160,PUT-009908.16/2020/PP/M.XIVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009909.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/54034,PUT-009909.16/2018/PP/M.XllA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009909.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63161,PUT-009909.16/2020/PP/M.XIVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009910.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63162,PUT-009910.16/2020/PP/M.XIVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009911.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/75882,PUT-009911.16/2020/PP/M.XIA Tahun 2022 ,Pajak Pertambahan Nilai (PPN),2022.0
009912.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/75952, PUT-009912.16/2020/PP/M.XIA Tahun 2022 ,Pajak Pertambahan Nilai (PPN),2022.0
009913.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73498,PUT-009913.16/2020/PP/M.XIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009914.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73499,PUT-009914.16/2020/PP/M.XIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009915.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73500,PUT-009915.16/2020/PP/M.XIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009916.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73501,PUT-009916.16/2020/PP/M.XIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009919.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81776,PUT-009919.16/2021/PP/M.VA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009920.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81777,PUT-009920.16/2021/PP/M.VA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009921.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81778,PUT-009921.16/2021/PP/M.VA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009923.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50237,PUT-009923.16/2020/PP/M.VA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
009927.16.2022w.txt,,,,
009930.16.2022w.txt,,,,
009931.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87430,PUT-009931.16/2019/PP/M.XIA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009932.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87431,PUT-009932.16/2019/PP/M.XIA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009933.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87432,PUT-009933.16/2019/PP/M.XIA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009933.16.2021w.txt,,,,
009934.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87433,PUT-009934.16/2019/PP/M.XIA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009934.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/86457,PUT-009934.16/2020/PP/M.IVA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009934.16.2021w.txt,,,,
009935.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87434,PUT-009935.16/2019/PP/M.XIA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009935.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/86458,PUT-009935.16/2020/PP/M.IVA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009935.16.2021w.txt,,,,
009936.16.2018_w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/59803,PUT-009936.16/2018/PP/M.IVB Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009936.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87435,PUT-009936.16/2019/PP/M.XIA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009936.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/86459,PUT-009936.16/2020/PP/M.IVA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009936.16.2021w.txt,,,,
009937.16.2018_w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/59804,PUT-009937.16/2018/PP/M.IVB Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009937.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87100,PUT-009937.16/2019/PP/M.XIA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009937.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/86460,PUT-009937.16/2020/PP/M.IVA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009937.16.2021w.txt,,,,
009938.16.2018_w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/59805,PUT-009938.16/2018/PP/M.IVB Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009938.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87436,PUT-009938.16/2019/PP/M.XIA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009938.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/69240,PUT-009938.16/2020/PP/M.XVB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009938.16.2021w.txt,,,,
009939.16.2018_w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/59806,PUT-009939.16/2018/PP/M.IVB Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009939.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87101,PUT-009939.16/2019/PP/M.XIA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009939.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/69241,PUT-009939.16/2020/PP/M.XVB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009940.16.2018_w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/59807,PUT-009940.16/2018/PP/M.IVB Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009940.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87437,PUT-009940.16/2019/PP/M.XIA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009940.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/69360,PUT-009940.16/2020/PP/M.XVB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009941.16.2018_w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/59808,PUT-009941.16/2018/PP/M.IVB Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
009941.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87438,PUT-009941.16/2019/PP/M.XIA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
009941.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/69242,PUT-009941.16/2020/PP/M.XVB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009942.16.2018_w-.txt,,,,
009942.16.2018_w.txt,,,,
009942.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/69243,PUT-009942.16/2020/PP/M.XVB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009943.16.2018_w-.txt,,,,
009943.16.2018_w.txt,,,,
009943.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/69244,PUT-009943.16/2020/PP/M.XVB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009944.16.2018_w-.txt,,,,
009944.16.2018_w.txt,,,,
009944.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/79886,PUT-009944.12/2019/PP/M.XVIIIB Tahun 2022,Pajak Penghasilan Pasal 21 (PPh.21),2022.0
009944.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/69245,PUT-009944.16/2020/PP/M.XVB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
009945.16.2018_w-.txt,,,,
009945.16.2018_w.txt,,,,
